country,year,status,country_iso,freedom_status,sub_indicator,score,sub_indicator_text,sub_index_group
Iran,2019,NF,IRN,Not free,c3,0,Individuals penalised,Violation of user rights
Iran,2019,NF,IRN,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Iran,2019,NF,IRN,Not free,c5,1,State infringement of privacy,Violation of user rights
Iran,2019,NF,IRN,Not free,c6,0,Data monitoring and retention,Violation of user rights
Iran,2019,NF,IRN,Not free,c7,1,Extralegal intimidation,Violation of user rights
Iran,2019,NF,IRN,Not free,c8,0,Cyberattacks,Violation of user rights
Iran,2019,NF,IRN,Not free,c_violations_of_user_rights,3,Violations of user rights,aggregation
Iran,2019,NF,IRN,Not free,total_country_score,15,Country Score,aggregation
Iran,2018,NF,IRN,Not free,a_obstacles_to_access,6,Obstacles to access,aggregation
Iran,2018,NF,IRN,Not free,b_limits_on_content,5,Limits on content,aggregation
Iran,2018,NF,IRN,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Iran,2018,NF,IRN,Not free,total_country_score,15,Country Score,aggregation
Iran,2017,NF,IRN,Not free,a_obstacles_to_access,7,Obstacles to access,aggregation
Iran,2017,NF,IRN,Not free,b_limits_on_content,5,Limits on content,aggregation
Iran,2017,NF,IRN,Not free,c_violations_of_user_rights,3,Violations of user rights,aggregation
Iran,2017,NF,IRN,Not free,total_country_score,15,Country Score,aggregation
Iran,2016,NF,IRN,Not free,a_obstacles_to_access,6,Obstacles to access,aggregation
Iran,2016,NF,IRN,Not free,b_limits_on_content,4,Limits on content,aggregation
Iran,2016,NF,IRN,Not free,c_violations_of_user_rights,3,Violations of user rights,aggregation
Iran,2016,NF,IRN,Not free,total_country_score,13,Country Score,aggregation
Iran,2015,NF,IRN,Not free,a_obstacles_to_access,5,Obstacles to access,aggregation
Iran,2015,NF,IRN,Not free,b_limits_on_content,4,Limits on content,aggregation
Iran,2015,NF,IRN,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Iran,2015,NF,IRN,Not free,total_country_score,13,Country Score,aggregation
Iran,2014,NF,IRN,Not free,a_obstacles_to_access,3,Obstacles to access,aggregation
Iran,2014,NF,IRN,Not free,b_limits_on_content,4,Limits on content,aggregation
Iran,2014,NF,IRN,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Iran,2014,NF,IRN,Not free,total_country_score,11,Country Score,aggregation
Iran,2013,NF,IRN,Not free,a_obstacles_to_access,3,Obstacles to access,aggregation
Iran,2013,NF,IRN,Not free,b_limits_on_content,3,Limits on content,aggregation
Iran,2013,NF,IRN,Not free,c_violations_of_user_rights,3,Violations of user rights,aggregation
Iran,2013,NF,IRN,Not free,total_country_score,9,Country Score,aggregation
Iran,2012,NF,IRN,Not free,a_obstacles_to_access,4,Obstacles to access,aggregation
Iran,2012,NF,IRN,Not free,b_limits_on_content,3,Limits on content,aggregation
Iran,2012,NF,IRN,Not free,c_violations_of_user_rights,3,Violations of user rights,aggregation
Iran,2012,NF,IRN,Not free,total_country_score,10,Country Score,aggregation
Iran,2011,NF,IRN,Not free,a_obstacles_to_access,4,Obstacles to access,aggregation
Iran,2011,NF,IRN,Not free,b_limits_on_content,6,Limits on content,aggregation
Iran,2011,NF,IRN,Not free,c_violations_of_user_rights,1,Violations of user rights,aggregation
Iran,2011,NF,IRN,Not free,total_country_score,11,Country Score,aggregation
Malaysia,2023,PF,MYS,Partly free,a1,6,Infrastructural limitations,Obstructions to access
Malaysia,2023,PF,MYS,Partly free,a2,3,Internet accesibility,Obstructions to access
Malaysia,2023,PF,MYS,Partly free,a3,5,Government restrictions,Obstructions to access
Malaysia,2023,PF,MYS,Partly free,a4,4,Service provider diversity,Obstructions to access
Malaysia,2023,PF,MYS,Partly free,a5,1,Regulatory failure,Obstructions to access
Malaysia,2023,PF,MYS,Partly free,a_obstacles_to_access,19,Obstacles to access,aggregation
Malaysia,2023,PF,MYS,Partly free,b1,4,Blocked content,Limits on content
Malaysia,2023,PF,MYS,Partly free,b2,2,Forced content deletion,Limits on content
Malaysia,2023,PF,MYS,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Malaysia,2023,PF,MYS,Partly free,b4,2,Self-censorship,Limits on content
Malaysia,2023,PF,MYS,Partly free,b5,2,Information control and manipulation,Limits on content
Malaysia,2023,PF,MYS,Partly free,b6,2,Constraints on publishing,Limits on content
Malaysia,2023,PF,MYS,Partly free,b7,3,Lack diversity and reliability,Limits on content
Malaysia,2023,PF,MYS,Partly free,b8,5,Constraints on communities,Limits on content
Malaysia,2023,PF,MYS,Partly free,b_limits_on_content,22,Limits on content,aggregation
Malaysia,2023,PF,MYS,Partly free,c1,2,Legal protections,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c2,1,Criminalised online activities,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c3,3,Individuals penalised,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c5,2,State infringement of privacy,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c8,2,Cyberattacks,Violation of user rights
Malaysia,2023,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2023,PF,MYS,Partly free,total_country_score,61,Country Score,aggregation
Malaysia,2022,PF,MYS,Partly free,a1,5,Infrastructural limitations,Obstructions to access
Malaysia,2022,PF,MYS,Partly free,a2,3,Internet accesibility,Obstructions to access
Malaysia,2022,PF,MYS,Partly free,a3,5,Government restrictions,Obstructions to access
Malaysia,2022,PF,MYS,Partly free,a4,4,Service provider diversity,Obstructions to access
Malaysia,2022,PF,MYS,Partly free,a5,1,Regulatory failure,Obstructions to access
Malaysia,2022,PF,MYS,Partly free,a_obstacles_to_access,18,Obstacles to access,aggregation
Malaysia,2022,PF,MYS,Partly free,b1,4,Blocked content,Limits on content
Malaysia,2022,PF,MYS,Partly free,b2,2,Forced content deletion,Limits on content
Malaysia,2022,PF,MYS,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Malaysia,2022,PF,MYS,Partly free,b4,2,Self-censorship,Limits on content
Malaysia,2022,PF,MYS,Partly free,b5,2,Information control and manipulation,Limits on content
Malaysia,2022,PF,MYS,Partly free,b6,2,Constraints on publishing,Limits on content
Malaysia,2022,PF,MYS,Partly free,b7,3,Lack diversity and reliability,Limits on content
Malaysia,2022,PF,MYS,Partly free,b8,5,Constraints on communities,Limits on content
Malaysia,2022,PF,MYS,Partly free,b_limits_on_content,22,Limits on content,aggregation
Malaysia,2022,PF,MYS,Partly free,c1,2,Legal protections,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c2,1,Criminalised online activities,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c3,2,Individuals penalised,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c5,2,State infringement of privacy,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c8,2,Cyberattacks,Violation of user rights
Malaysia,2022,PF,MYS,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Malaysia,2022,PF,MYS,Partly free,total_country_score,59,Country Score,aggregation
Malaysia,2021,PF,MYS,Partly free,a1,5,Infrastructural limitations,Obstructions to access
Malaysia,2021,PF,MYS,Partly free,a2,3,Internet accesibility,Obstructions to access
Malaysia,2021,PF,MYS,Partly free,a3,5,Government restrictions,Obstructions to access
Malaysia,2021,PF,MYS,Partly free,a4,4,Service provider diversity,Obstructions to access
Malaysia,2021,PF,MYS,Partly free,a5,1,Regulatory failure,Obstructions to access
Malaysia,2021,PF,MYS,Partly free,a_obstacles_to_access,18,Obstacles to access,aggregation
Malaysia,2021,PF,MYS,Partly free,b1,4,Blocked content,Limits on content
Malaysia,2021,PF,MYS,Partly free,b2,2,Forced content deletion,Limits on content
Malaysia,2021,PF,MYS,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Malaysia,2021,PF,MYS,Partly free,b4,2,Self-censorship,Limits on content
Malaysia,2021,PF,MYS,Partly free,b5,2,Information control and manipulation,Limits on content
Malaysia,2021,PF,MYS,Partly free,b6,1,Constraints on publishing,Limits on content
Malaysia,2021,PF,MYS,Partly free,b7,3,Lack diversity and reliability,Limits on content
Malaysia,2021,PF,MYS,Partly free,b8,5,Constraints on communities,Limits on content
Malaysia,2021,PF,MYS,Partly free,b_limits_on_content,21,Limits on content,aggregation
Malaysia,2021,PF,MYS,Partly free,c1,2,Legal protections,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c2,1,Criminalised online activities,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c3,2,Individuals penalised,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c5,2,State infringement of privacy,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c8,2,Cyberattacks,Violation of user rights
Malaysia,2021,PF,MYS,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Malaysia,2021,PF,MYS,Partly free,total_country_score,58,Country Score,aggregation
Malaysia,2020,PF,MYS,Partly free,a1,5,Infrastructural limitations,Obstructions to access
Malaysia,2020,PF,MYS,Partly free,a2,3,Internet accesibility,Obstructions to access
Malaysia,2020,PF,MYS,Partly free,a3,4,Government restrictions,Obstructions to access
Malaysia,2020,PF,MYS,Partly free,a4,4,Service provider diversity,Obstructions to access
Malaysia,2020,PF,MYS,Partly free,a5,1,Regulatory failure,Obstructions to access
Malaysia,2020,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2020,PF,MYS,Partly free,b1,4,Blocked content,Limits on content
Malaysia,2020,PF,MYS,Partly free,b2,2,Forced content deletion,Limits on content
Malaysia,2020,PF,MYS,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Malaysia,2020,PF,MYS,Partly free,b4,2,Self-censorship,Limits on content
Malaysia,2020,PF,MYS,Partly free,b5,2,Information control and manipulation,Limits on content
Malaysia,2020,PF,MYS,Partly free,b6,1,Constraints on publishing,Limits on content
Malaysia,2020,PF,MYS,Partly free,b7,3,Lack diversity and reliability,Limits on content
Malaysia,2020,PF,MYS,Partly free,b8,5,Constraints on communities,Limits on content
Malaysia,2020,PF,MYS,Partly free,b_limits_on_content,21,Limits on content,aggregation
Malaysia,2020,PF,MYS,Partly free,c1,2,Legal protections,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c2,1,Criminalised online activities,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c3,2,Individuals penalised,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c5,2,State infringement of privacy,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c7,4,Extralegal intimidation,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c8,2,Cyberattacks,Violation of user rights
Malaysia,2020,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2020,PF,MYS,Partly free,total_country_score,58,Country Score,aggregation
Malaysia,2019,PF,MYS,Partly free,a1,5,Infrastructural limitations,Obstructions to access
Malaysia,2019,PF,MYS,Partly free,a2,3,Internet accesibility,Obstructions to access
Malaysia,2019,PF,MYS,Partly free,a3,4,Government restrictions,Obstructions to access
Malaysia,2019,PF,MYS,Partly free,a4,4,Service provider diversity,Obstructions to access
Malaysia,2019,PF,MYS,Partly free,a5,1,Regulatory failure,Obstructions to access
Malaysia,2019,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2019,PF,MYS,Partly free,b1,4,Blocked content,Limits on content
Malaysia,2019,PF,MYS,Partly free,b2,2,Forced content deletion,Limits on content
Malaysia,2019,PF,MYS,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Malaysia,2019,PF,MYS,Partly free,b4,2,Self-censorship,Limits on content
Malaysia,2019,PF,MYS,Partly free,b5,2,Information control and manipulation,Limits on content
Malaysia,2019,PF,MYS,Partly free,b6,1,Constraints on publishing,Limits on content
Malaysia,2019,PF,MYS,Partly free,b7,3,Lack diversity and reliability,Limits on content
Malaysia,2019,PF,MYS,Partly free,b8,5,Constraints on communities,Limits on content
Malaysia,2019,PF,MYS,Partly free,b_limits_on_content,21,Limits on content,aggregation
Malaysia,2019,PF,MYS,Partly free,c1,2,Legal protections,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c2,1,Criminalised online activities,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c3,2,Individuals penalised,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c5,2,State infringement of privacy,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c8,2,Cyberattacks,Violation of user rights
Malaysia,2019,PF,MYS,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Malaysia,2019,PF,MYS,Partly free,total_country_score,57,Country Score,aggregation
Malaysia,2018,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2018,PF,MYS,Partly free,b_limits_on_content,19,Limits on content,aggregation
Malaysia,2018,PF,MYS,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Malaysia,2018,PF,MYS,Partly free,total_country_score,55,Country Score,aggregation
Malaysia,2017,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2017,PF,MYS,Partly free,b_limits_on_content,19,Limits on content,aggregation
Malaysia,2017,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2017,PF,MYS,Partly free,total_country_score,56,Country Score,aggregation
Malaysia,2016,PF,MYS,Partly free,a_obstacles_to_access,16,Obstacles to access,aggregation
Malaysia,2016,PF,MYS,Partly free,b_limits_on_content,19,Limits on content,aggregation
Malaysia,2016,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2016,PF,MYS,Partly free,total_country_score,55,Country Score,aggregation
Malaysia,2015,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2015,PF,MYS,Partly free,b_limits_on_content,21,Limits on content,aggregation
Malaysia,2015,PF,MYS,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Malaysia,2015,PF,MYS,Partly free,total_country_score,57,Country Score,aggregation
Malaysia,2014,PF,MYS,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Malaysia,2014,PF,MYS,Partly free,b_limits_on_content,21,Limits on content,aggregation
Malaysia,2014,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2014,PF,MYS,Partly free,total_country_score,58,Country Score,aggregation
Malaysia,2013,PF,MYS,Partly free,a_obstacles_to_access,16,Obstacles to access,aggregation
Malaysia,2013,PF,MYS,Partly free,b_limits_on_content,20,Limits on content,aggregation
Malaysia,2013,PF,MYS,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Malaysia,2013,PF,MYS,Partly free,total_country_score,56,Country Score,aggregation
