country,year,status,sub_indicator,score,sub_indicator_category,country_iso
Philippines,2020,PF,functioning_government,6,political_rights,PHL
Philippines,2020,PF,freedom_of_expression,14,civil_liberties,PHL
Philippines,2020,PF,right_to_assembly,7,civil_liberties,PHL
Philippines,2020,PF,rule_of_law,3,civil_liberties,PHL
Philippines,2020,PF,personal_autonomy,10,civil_liberties,PHL
Philippines,2020,PF,political_rights,25,aggregation,PHL
Philippines,2020,PF,civil_liberties,34,aggregation,PHL
Philippines,2020,PF,total,59,aggregation,PHL
Solomon Islands,2020,F,electoral_process,9,political_rights,SLB
Solomon Islands,2020,F,pluralism_participation,14,political_rights,SLB
Solomon Islands,2020,F,functioning_government,7,political_rights,SLB
Solomon Islands,2020,F,freedom_of_expression,16,civil_liberties,SLB
Solomon Islands,2020,F,right_to_assembly,10,civil_liberties,SLB
Solomon Islands,2020,F,rule_of_law,11,civil_liberties,SLB
Solomon Islands,2020,F,personal_autonomy,12,civil_liberties,SLB
Solomon Islands,2020,F,political_rights,30,aggregation,SLB
Solomon Islands,2020,F,civil_liberties,49,aggregation,SLB
Solomon Islands,2020,F,total,79,aggregation,SLB
South Korea,2020,F,electoral_process,11,political_rights,KOR
South Korea,2020,F,pluralism_participation,13,political_rights,KOR
South Korea,2020,F,functioning_government,9,political_rights,KOR
South Korea,2020,F,freedom_of_expression,14,civil_liberties,KOR
South Korea,2020,F,right_to_assembly,11,civil_liberties,KOR
South Korea,2020,F,rule_of_law,12,civil_liberties,KOR
South Korea,2020,F,personal_autonomy,13,civil_liberties,KOR
South Korea,2020,F,political_rights,33,aggregation,KOR
South Korea,2020,F,civil_liberties,50,aggregation,KOR
South Korea,2020,F,total,83,aggregation,KOR
Sri Lanka,2020,PF,electoral_process,9,political_rights,LKA
Sri Lanka,2020,PF,pluralism_participation,10,political_rights,LKA
Sri Lanka,2020,PF,functioning_government,5,political_rights,LKA
Sri Lanka,2020,PF,freedom_of_expression,8,civil_liberties,LKA
Sri Lanka,2020,PF,right_to_assembly,9,civil_liberties,LKA
Sri Lanka,2020,PF,rule_of_law,8,civil_liberties,LKA
Sri Lanka,2020,PF,personal_autonomy,8,civil_liberties,LKA
Sri Lanka,2020,PF,political_rights,23,aggregation,LKA
Sri Lanka,2020,PF,civil_liberties,33,aggregation,LKA
Sri Lanka,2020,PF,total,56,aggregation,LKA
Thailand,2020,PF,electoral_process,1,political_rights,THA
Thailand,2020,PF,pluralism_participation,3,political_rights,THA
Thailand,2020,PF,functioning_government,2,political_rights,THA
Thailand,2020,PF,freedom_of_expression,6,civil_liberties,THA
Thailand,2020,PF,right_to_assembly,5,civil_liberties,THA
Thailand,2020,PF,rule_of_law,5,civil_liberties,THA
Thailand,2020,PF,personal_autonomy,10,civil_liberties,THA
Thailand,2020,PF,political_rights,6,aggregation,THA
Thailand,2020,PF,civil_liberties,26,aggregation,THA
Thailand,2020,PF,total,32,aggregation,THA
Timor-Leste,2020,F,electoral_process,11,political_rights,TLS
Timor-Leste,2020,F,pluralism_participation,14,political_rights,TLS
Timor-Leste,2020,F,functioning_government,7,political_rights,TLS
Timor-Leste,2020,F,freedom_of_expression,14,civil_liberties,TLS
Timor-Leste,2020,F,right_to_assembly,8,civil_liberties,TLS
Timor-Leste,2020,F,rule_of_law,8,civil_liberties,TLS
Timor-Leste,2020,F,personal_autonomy,9,civil_liberties,TLS
Timor-Leste,2020,F,political_rights,32,aggregation,TLS
Timor-Leste,2020,F,civil_liberties,39,aggregation,TLS
Timor-Leste,2020,F,total,71,aggregation,TLS
Vanuatu,2020,F,electoral_process,10,political_rights,VUT
Vanuatu,2020,F,pluralism_participation,15,political_rights,VUT
Vanuatu,2020,F,functioning_government,8,political_rights,VUT
Vanuatu,2020,F,freedom_of_expression,14,civil_liberties,VUT
Vanuatu,2020,F,right_to_assembly,11,civil_liberties,VUT
Vanuatu,2020,F,rule_of_law,13,civil_liberties,VUT
Vanuatu,2020,F,personal_autonomy,11,civil_liberties,VUT
Vanuatu,2020,F,political_rights,33,aggregation,VUT
Vanuatu,2020,F,civil_liberties,49,aggregation,VUT
Vanuatu,2020,F,total,82,aggregation,VUT
Vietnam,2020,NF,electoral_process,0,political_rights,VNM
Vietnam,2020,NF,pluralism_participation,1,political_rights,VNM
Vietnam,2020,NF,functioning_government,2,political_rights,VNM
Vietnam,2020,NF,freedom_of_expression,4,civil_liberties,VNM
Vietnam,2020,NF,right_to_assembly,1,civil_liberties,VNM
Vietnam,2020,NF,rule_of_law,4,civil_liberties,VNM
Vietnam,2020,NF,personal_autonomy,8,civil_liberties,VNM
Vietnam,2020,NF,political_rights,3,aggregation,VNM
Vietnam,2020,NF,civil_liberties,17,aggregation,VNM
Vietnam,2020,NF,total,20,aggregation,VNM
Afghanistan,2019,NF,electoral_process,3,political_rights,AFG
Afghanistan,2019,NF,pluralism_participation,7,political_rights,AFG
Afghanistan,2019,NF,functioning_government,3,political_rights,AFG
Afghanistan,2019,NF,freedom_of_expression,6,civil_liberties,AFG
Afghanistan,2019,NF,right_to_assembly,4,civil_liberties,AFG
Afghanistan,2019,NF,rule_of_law,2,civil_liberties,AFG
Afghanistan,2019,NF,personal_autonomy,2,civil_liberties,AFG
Afghanistan,2019,NF,political_rights,13,aggregation,AFG
Afghanistan,2019,NF,civil_liberties,14,aggregation,AFG
Afghanistan,2019,NF,total,27,aggregation,AFG
Bangladesh,2019,PF,electoral_process,5,political_rights,BGD
Bangladesh,2019,PF,pluralism_participation,7,political_rights,BGD
Bangladesh,2019,PF,functioning_government,5,political_rights,BGD
Bangladesh,2019,PF,freedom_of_expression,6,civil_liberties,BGD
Bangladesh,2019,PF,right_to_assembly,5,civil_liberties,BGD
Bangladesh,2019,PF,rule_of_law,4,civil_liberties,BGD
Bangladesh,2019,PF,personal_autonomy,9,civil_liberties,BGD
Bangladesh,2019,PF,political_rights,17,aggregation,BGD
Bangladesh,2019,PF,civil_liberties,24,aggregation,BGD
Bangladesh,2019,PF,total,41,aggregation,BGD
Bhutan,2019,PF,electoral_process,10,political_rights,BTN
Bhutan,2019,PF,pluralism_participation,11,political_rights,BTN
Bhutan,2019,PF,functioning_government,9,political_rights,BTN
Bhutan,2019,PF,freedom_of_expression,9,civil_liberties,BTN
Bhutan,2019,PF,right_to_assembly,5,civil_liberties,BTN
Bhutan,2019,PF,rule_of_law,8,civil_liberties,BTN
Bhutan,2019,PF,personal_autonomy,8,civil_liberties,BTN
Bhutan,2019,PF,political_rights,29,aggregation,BTN
Bhutan,2019,PF,civil_liberties,30,aggregation,BTN
Bhutan,2019,PF,total,59,aggregation,BTN
Cambodia,2019,NF,electoral_process,1,political_rights,KHM
Cambodia,2019,NF,pluralism_participation,2,political_rights,KHM
Cambodia,2019,NF,functioning_government,3,political_rights,KHM
Cambodia,2019,NF,freedom_of_expression,8,civil_liberties,KHM
Cambodia,2019,NF,right_to_assembly,3,civil_liberties,KHM
Cambodia,2019,NF,rule_of_law,3,civil_liberties,KHM
Cambodia,2019,NF,personal_autonomy,6,civil_liberties,KHM
Cambodia,2019,NF,political_rights,6,aggregation,KHM
Cambodia,2019,NF,civil_liberties,20,aggregation,KHM
Cambodia,2019,NF,total,26,aggregation,KHM
China,2019,NF,electoral_process,0,political_rights,CHN
China,2019,NF,pluralism_participation,0,political_rights,CHN
China,2019,NF,functioning_government,2,political_rights,CHN
China,2019,NF,freedom_of_expression,2,civil_liberties,CHN
China,2019,NF,right_to_assembly,2,civil_liberties,CHN
China,2019,NF,rule_of_law,2,civil_liberties,CHN
China,2019,NF,personal_autonomy,6,civil_liberties,CHN
China,2019,NF,political_rights,-1,aggregation,CHN
China,2019,NF,civil_liberties,12,aggregation,CHN
China,2019,NF,total,11,aggregation,CHN
Fiji,2019,PF,electoral_process,8,political_rights,FJI
Fiji,2019,PF,pluralism_participation,9,political_rights,FJI
Fiji,2019,PF,functioning_government,7,political_rights,FJI
Fiji,2019,PF,freedom_of_expression,12,civil_liberties,FJI
Fiji,2019,PF,right_to_assembly,8,civil_liberties,FJI
Fiji,2019,PF,rule_of_law,7,civil_liberties,FJI
Fiji,2019,PF,personal_autonomy,10,civil_liberties,FJI
Fiji,2019,PF,political_rights,24,aggregation,FJI
Fiji,2019,PF,civil_liberties,37,aggregation,FJI
Fiji,2019,PF,total,61,aggregation,FJI
Hong Kong,2019,PF,electoral_process,2,political_rights,HKG
Hong Kong,2019,PF,pluralism_participation,7,political_rights,HKG
Hong Kong,2019,PF,functioning_government,6,political_rights,HKG
Hong Kong,2019,PF,freedom_of_expression,12,civil_liberties,HKG
Hong Kong,2019,PF,right_to_assembly,8,civil_liberties,HKG
Hong Kong,2019,PF,rule_of_law,11,civil_liberties,HKG
Hong Kong,2019,PF,personal_autonomy,13,civil_liberties,HKG
Hong Kong,2019,PF,political_rights,15,aggregation,HKG
Hong Kong,2019,PF,civil_liberties,44,aggregation,HKG
Hong Kong,2019,PF,total,59,aggregation,HKG
India,2019,F,electoral_process,12,political_rights,IND
India,2019,F,pluralism_participation,14,political_rights,IND
India,2019,F,functioning_government,9,political_rights,IND
India,2019,F,freedom_of_expression,11,civil_liberties,IND
India,2019,F,right_to_assembly,10,civil_liberties,IND
India,2019,F,rule_of_law,9,civil_liberties,IND
India,2019,F,personal_autonomy,10,civil_liberties,IND
India,2019,F,political_rights,35,aggregation,IND
India,2019,F,civil_liberties,40,aggregation,IND
India,2019,F,total,75,aggregation,IND
Indonesia,2019,PF,electoral_process,11,political_rights,IDN
Indonesia,2019,PF,pluralism_participation,13,political_rights,IDN
Indonesia,2019,PF,functioning_government,6,political_rights,IDN
Indonesia,2019,PF,freedom_of_expression,11,civil_liberties,IDN
Indonesia,2019,PF,right_to_assembly,7,civil_liberties,IDN
Indonesia,2019,PF,rule_of_law,5,civil_liberties,IDN
Indonesia,2019,PF,personal_autonomy,9,civil_liberties,IDN
Indonesia,2019,PF,political_rights,30,aggregation,IDN
Indonesia,2019,PF,civil_liberties,32,aggregation,IDN
Indonesia,2019,PF,total,62,aggregation,IDN
Iran,2019,NF,electoral_process,3,political_rights,IRN
Iran,2019,NF,pluralism_participation,2,political_rights,IRN
Iran,2019,NF,functioning_government,2,political_rights,IRN
Iran,2019,NF,freedom_of_expression,3,civil_liberties,IRN
Iran,2019,NF,right_to_assembly,1,civil_liberties,IRN
Iran,2019,NF,rule_of_law,3,civil_liberties,IRN
Iran,2019,NF,personal_autonomy,4,civil_liberties,IRN
Iran,2019,NF,political_rights,7,aggregation,IRN
Iran,2019,NF,civil_liberties,11,aggregation,IRN
Iran,2019,NF,total,18,aggregation,IRN
Laos,2019,NF,electoral_process,0,political_rights,LAO
Laos,2019,NF,pluralism_participation,0,political_rights,LAO
Laos,2019,NF,functioning_government,2,political_rights,LAO
Laos,2019,NF,freedom_of_expression,4,civil_liberties,LAO
Laos,2019,NF,right_to_assembly,0,civil_liberties,LAO
Laos,2019,NF,rule_of_law,2,civil_liberties,LAO
Laos,2019,NF,personal_autonomy,6,civil_liberties,LAO
Laos,2019,NF,political_rights,2,aggregation,LAO
Laos,2019,NF,civil_liberties,12,aggregation,LAO
Laos,2019,NF,total,14,aggregation,LAO
Malaysia,2019,PF,electoral_process,6,political_rights,MYS
Malaysia,2019,PF,pluralism_participation,9,political_rights,MYS
Malaysia,2019,PF,functioning_government,6,political_rights,MYS
Malaysia,2019,PF,freedom_of_expression,9,civil_liberties,MYS
Malaysia,2019,PF,right_to_assembly,6,civil_liberties,MYS
Malaysia,2019,PF,rule_of_law,7,civil_liberties,MYS
Malaysia,2019,PF,personal_autonomy,9,civil_liberties,MYS
Malaysia,2019,PF,political_rights,21,aggregation,MYS
Malaysia,2019,PF,civil_liberties,31,aggregation,MYS
Malaysia,2019,PF,total,52,aggregation,MYS
Maldives,2019,PF,electoral_process,5,political_rights,MDV
Maldives,2019,PF,pluralism_participation,6,political_rights,MDV
Maldives,2019,PF,functioning_government,3,political_rights,MDV
Maldives,2019,PF,freedom_of_expression,3,civil_liberties,MDV
Maldives,2019,PF,right_to_assembly,6,civil_liberties,MDV
Maldives,2019,PF,rule_of_law,5,civil_liberties,MDV
Maldives,2019,PF,personal_autonomy,7,civil_liberties,MDV
Maldives,2019,PF,political_rights,14,aggregation,MDV
Maldives,2019,PF,civil_liberties,21,aggregation,MDV
Maldives,2019,PF,total,35,aggregation,MDV
Mongolia,2019,F,electoral_process,11,political_rights,MNG
Mongolia,2019,F,pluralism_participation,16,political_rights,MNG
Mongolia,2019,F,functioning_government,9,political_rights,MNG
Mongolia,2019,F,freedom_of_expression,14,civil_liberties,MNG
Mongolia,2019,F,right_to_assembly,11,civil_liberties,MNG
Mongolia,2019,F,rule_of_law,12,civil_liberties,MNG
Mongolia,2019,F,personal_autonomy,12,civil_liberties,MNG
Mongolia,2019,F,political_rights,36,aggregation,MNG
Mongolia,2019,F,civil_liberties,49,aggregation,MNG
Mongolia,2019,F,total,85,aggregation,MNG
Myanmar,2019,PF,electoral_process,5,political_rights,MMR
Myanmar,2019,PF,pluralism_participation,8,political_rights,MMR
Myanmar,2019,PF,functioning_government,4,political_rights,MMR
Myanmar,2019,PF,freedom_of_expression,5,civil_liberties,MMR
Myanmar,2019,PF,right_to_assembly,6,civil_liberties,MMR
Myanmar,2019,PF,rule_of_law,1,civil_liberties,MMR
Myanmar,2019,PF,personal_autonomy,5,civil_liberties,MMR
Myanmar,2019,PF,political_rights,13,aggregation,MMR
Myanmar,2019,PF,civil_liberties,17,aggregation,MMR
Myanmar,2019,PF,total,30,aggregation,MMR
Nepal,2019,PF,electoral_process,10,political_rights,NPL
Nepal,2019,PF,pluralism_participation,10,political_rights,NPL
Nepal,2019,PF,functioning_government,5,political_rights,NPL
Nepal,2019,PF,freedom_of_expression,9,civil_liberties,NPL
Nepal,2019,PF,right_to_assembly,6,civil_liberties,NPL
Nepal,2019,PF,rule_of_law,6,civil_liberties,NPL
Nepal,2019,PF,personal_autonomy,8,civil_liberties,NPL
Nepal,2019,PF,political_rights,25,aggregation,NPL
Nepal,2019,PF,civil_liberties,29,aggregation,NPL
Nepal,2019,PF,total,54,aggregation,NPL
North Korea,2019,NF,electoral_process,0,political_rights,PRK
North Korea,2019,NF,pluralism_participation,0,political_rights,PRK
North Korea,2019,NF,functioning_government,0,political_rights,PRK
North Korea,2019,NF,freedom_of_expression,0,civil_liberties,PRK
North Korea,2019,NF,right_to_assembly,0,civil_liberties,PRK
North Korea,2019,NF,rule_of_law,0,civil_liberties,PRK
North Korea,2019,NF,personal_autonomy,3,civil_liberties,PRK
North Korea,2019,NF,political_rights,0,aggregation,PRK
North Korea,2019,NF,civil_liberties,3,aggregation,PRK
North Korea,2019,NF,total,3,aggregation,PRK
Pakistan,2019,PF,electoral_process,5,political_rights,PAK
Pakistan,2019,PF,pluralism_participation,7,political_rights,PAK
Pakistan,2019,PF,functioning_government,5,political_rights,PAK
Pakistan,2019,PF,freedom_of_expression,6,civil_liberties,PAK
Pakistan,2019,PF,right_to_assembly,6,civil_liberties,PAK
Pakistan,2019,PF,rule_of_law,4,civil_liberties,PAK
Pakistan,2019,PF,personal_autonomy,6,civil_liberties,PAK
Pakistan,2019,PF,political_rights,17,aggregation,PAK
Pakistan,2019,PF,civil_liberties,22,aggregation,PAK
Pakistan,2019,PF,total,39,aggregation,PAK
Papua New Guinea,2019,PF,electoral_process,7,political_rights,PNG
Papua New Guinea,2019,PF,pluralism_participation,13,political_rights,PNG
Papua New Guinea,2019,PF,functioning_government,3,political_rights,PNG
Papua New Guinea,2019,PF,freedom_of_expression,14,civil_liberties,PNG
Papua New Guinea,2019,PF,right_to_assembly,10,civil_liberties,PNG
Papua New Guinea,2019,PF,rule_of_law,8,civil_liberties,PNG
Papua New Guinea,2019,PF,personal_autonomy,9,civil_liberties,PNG
Papua New Guinea,2019,PF,political_rights,23,aggregation,PNG
Papua New Guinea,2019,PF,civil_liberties,41,aggregation,PNG
Papua New Guinea,2019,PF,total,64,aggregation,PNG
Philippines,2019,PF,electoral_process,9,political_rights,PHL
Philippines,2019,PF,pluralism_participation,10,political_rights,PHL
Philippines,2019,PF,functioning_government,7,political_rights,PHL
Philippines,2019,PF,freedom_of_expression,14,civil_liberties,PHL
Philippines,2019,PF,right_to_assembly,8,civil_liberties,PHL
Philippines,2019,PF,rule_of_law,3,civil_liberties,PHL
Philippines,2019,PF,personal_autonomy,10,civil_liberties,PHL
Philippines,2019,PF,political_rights,26,aggregation,PHL
Philippines,2019,PF,civil_liberties,35,aggregation,PHL
Philippines,2019,PF,total,61,aggregation,PHL
Solomon Islands,2019,F,electoral_process,9,political_rights,SLB
Solomon Islands,2019,F,pluralism_participation,14,political_rights,SLB
Solomon Islands,2019,F,functioning_government,7,political_rights,SLB
Solomon Islands,2019,F,freedom_of_expression,16,civil_liberties,SLB
Solomon Islands,2019,F,right_to_assembly,10,civil_liberties,SLB
Solomon Islands,2019,F,rule_of_law,11,civil_liberties,SLB
Solomon Islands,2019,F,personal_autonomy,12,civil_liberties,SLB
Solomon Islands,2019,F,political_rights,30,aggregation,SLB
Solomon Islands,2019,F,civil_liberties,49,aggregation,SLB
Solomon Islands,2019,F,total,79,aggregation,SLB
South Korea,2019,F,electoral_process,11,political_rights,KOR
South Korea,2019,F,pluralism_participation,13,political_rights,KOR
South Korea,2019,F,functioning_government,9,political_rights,KOR
South Korea,2019,F,freedom_of_expression,14,civil_liberties,KOR
South Korea,2019,F,right_to_assembly,11,civil_liberties,KOR
South Korea,2019,F,rule_of_law,12,civil_liberties,KOR
South Korea,2019,F,personal_autonomy,13,civil_liberties,KOR
South Korea,2019,F,political_rights,33,aggregation,KOR
South Korea,2019,F,civil_liberties,50,aggregation,KOR
South Korea,2019,F,total,83,aggregation,KOR
Sri Lanka,2019,PF,electoral_process,9,political_rights,LKA
Sri Lanka,2019,PF,pluralism_participation,10,political_rights,LKA
Sri Lanka,2019,PF,functioning_government,6,political_rights,LKA
Sri Lanka,2019,PF,freedom_of_expression,8,civil_liberties,LKA
Sri Lanka,2019,PF,right_to_assembly,8,civil_liberties,LKA
Sri Lanka,2019,PF,rule_of_law,8,civil_liberties,LKA
Sri Lanka,2019,PF,personal_autonomy,8,civil_liberties,LKA
Sri Lanka,2019,PF,political_rights,24,aggregation,LKA
Sri Lanka,2019,PF,civil_liberties,32,aggregation,LKA
Sri Lanka,2019,PF,total,56,aggregation,LKA
Thailand,2019,NF,electoral_process,0,political_rights,THA
Thailand,2019,NF,pluralism_participation,3,political_rights,THA
Thailand,2019,NF,functioning_government,2,political_rights,THA
Thailand,2019,NF,freedom_of_expression,6,civil_liberties,THA
Thailand,2019,NF,right_to_assembly,4,civil_liberties,THA
Thailand,2019,NF,rule_of_law,5,civil_liberties,THA
Thailand,2019,NF,personal_autonomy,10,civil_liberties,THA
Thailand,2019,NF,political_rights,5,aggregation,THA
Thailand,2019,NF,civil_liberties,25,aggregation,THA
Thailand,2019,NF,total,30,aggregation,THA
Timor-Leste,2019,F,electoral_process,11,political_rights,TLS
Timor-Leste,2019,F,pluralism_participation,14,political_rights,TLS
Timor-Leste,2019,F,functioning_government,7,political_rights,TLS
Timor-Leste,2019,F,freedom_of_expression,14,civil_liberties,TLS
Timor-Leste,2019,F,right_to_assembly,8,civil_liberties,TLS
Timor-Leste,2019,F,rule_of_law,7,civil_liberties,TLS
Timor-Leste,2019,F,personal_autonomy,9,civil_liberties,TLS
Timor-Leste,2019,F,political_rights,32,aggregation,TLS
Timor-Leste,2019,F,civil_liberties,38,aggregation,TLS
Timor-Leste,2019,F,total,70,aggregation,TLS
Vanuatu,2019,F,electoral_process,10,political_rights,VUT
Vanuatu,2019,F,pluralism_participation,15,political_rights,VUT
Vanuatu,2019,F,functioning_government,8,political_rights,VUT
Vanuatu,2019,F,freedom_of_expression,15,civil_liberties,VUT
Vanuatu,2019,F,right_to_assembly,11,civil_liberties,VUT
Vanuatu,2019,F,rule_of_law,12,civil_liberties,VUT
Vanuatu,2019,F,personal_autonomy,11,civil_liberties,VUT
