id,reference_code,date,location,district,divisional_secretariat,brief_of_incident,key_perpetrators,perpetrators_religious_affiliation,police_action,government_officials_action,legality_of_place_of_worship,x15,type_of_incident,primary_target
218,02/Oct/E1,2002-10-13T00:00:00Z,Weerawila,Hambantota,NA,"A gang of 10-15 hooded men wearing masks blocked the road and started attacking the Pastor's vehicle and the people in it with rods and clubs. The vehicle was badly damaged and the occupants in the vehicle sustained injuries. Pastor Yogarajah suffered injuries on his hand and head, while his wife sustained a fractured arm. Their 11 year old son was admitted to hospital with head injuries and had stitches on his head. The injuries were caused by blows dealt by the attackers and smashed glass from the windows. The men had tried to gas
the family by connecting the car LP gas tubes to the petrol connector.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Individual/s
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Institutions
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Clergy
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Individual/s
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Institutions
219,02/Oct/E2,2002-10-16T00:00:00Z,Chilaw,Puttalam,NA,The Four Square Gospel Church was burned down. (Date note specified),Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Clergy
220,02/Oct/E3,2002-10-25T00:00:00Z,Thampalagama,Trincomalee,NA,"Refer 02/May/E1. At 2 am, a hand grenade was thrown at a house Church of the Pentecostal Assemblies of Sri Lanka in Piliyandala. There were no injuries to the inmates of the house. The building and a van parked outside were damaged. The police are investigating the attack.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
221,02/Nov/E1,2002-11-01T00:00:00Z,Piliyandala,Colombo,NA,Pastor Joseph from Jesus Never Fails Church in Battaramulla was threatened by a group of men calling themselves ‘Society for the protection of Buddhism’. He was threatened with death if he continued his ministry.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Intervene after the event,Absent/unknown,N/A,NA,Property Damage,Place of worship
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Clergy
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Officials
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
222,02/Nov/E2,2002-11-03T00:00:00Z,Battaramulla,Colombo,NA,"A public meeting was organized by a Buddhist monk calling upon residents of the area to activate a plan of action aimed at closing down the Navajeevana Drug Rehabilitation Centre run by Brother Wijekoon. They were instructed to lodge complaints with the Police alleging that the centre is a danger and threat to the community, such as by engaging in forced conversions to Christianity.",Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Officials
223,02/Nov/E3,2002-11-17T00:00:00Z,Rummassala,Galle,NA,"Refer 02/Nov/E3. The villagers are divided on the issue. Inmates have been forcibly dragged and subject to harassment on several occasions. One inmate was forced to climb a coconut tree and then beaten severely charging that he was caught stealing coconuts. Another inmate was invited to a house, and then beaten that he was trying to steal the TV. Another was beaten while returning from a shop, and was hospitalized.",Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Hate Speech/Campaign,Institutions
223,02/Nov/E3,2002-11-17T00:00:00Z,Rummassala,Galle,NA,"Refer 02/Nov/E3. The villagers are divided on the issue. Inmates have been forcibly dragged and subject to harassment on several occasions. One inmate was forced to climb a coconut tree and then beaten severely charging that he was caught stealing coconuts. Another inmate was invited to a house, and then beaten that he was trying to steal the TV. Another was beaten while returning from a shop, and was hospitalized.",Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Hate Speech/Campaign,Clergy
223,02/Nov/E3,2002-11-17T00:00:00Z,Rummassala,Galle,NA,"Refer 02/Nov/E3. The villagers are divided on the issue. Inmates have been forcibly dragged and subject to harassment on several occasions. One inmate was forced to climb a coconut tree and then beaten severely charging that he was caught stealing coconuts. Another inmate was invited to a house, and then beaten that he was trying to steal the TV. Another was beaten while returning from a shop, and was hospitalized.",Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Hate Speech/Campaign,Officials
224,02/Nov/E4,2002-11-17T00:00:00Z,Rummassala,Galle,NA,The Living Life church was attacked by unidentified persons. It seems a premeditated attack as the church was closed up for the night and there are no witnesses from the neighbourhood. The building has sustained extensive damage – the roof has caved in and the walls are damaged. A complaint was made to the police.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Individual/s
224,02/Nov/E4,2002-11-17T00:00:00Z,Rummassala,Galle,NA,The Living Life church was attacked by unidentified persons. It seems a premeditated attack as the church was closed up for the night and there are no witnesses from the neighbourhood. The building has sustained extensive damage – the roof has caved in and the walls are damaged. A complaint was made to the police.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
224,02/Nov/E4,2002-11-17T00:00:00Z,Rummassala,Galle,NA,The Living Life church was attacked by unidentified persons. It seems a premeditated attack as the church was closed up for the night and there are no witnesses from the neighbourhood. The building has sustained extensive damage – the roof has caved in and the walls are damaged. A complaint was made to the police.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
