country,iso3,year,region,rank,standard_error,number_of_sources,lower_ci,upper_ci,index,value
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,Bertelsmann Foundation Transformation Index,21
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,Global Insights Country Risk Ratings,35
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,Varieties of Democracy Project,26
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,World Bank CPIA,27
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,World Economic Forum EOS,47
Laos,LAO,2022,AP,126,3.703161,5,24.92682,37.07318,CPI score,31
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,Bertelsmann Foundation Transformation Index,20.87696
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,Global Insights Country Risk Ratings,34.50329
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,Varieties of Democracy Project,24.63613
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,World Bank CPIA,26.78049
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,World Economic Forum EOS,42.92532
Laos,LAO,2021,AP,128,3.212965,5,24.71467,35.28533,CPI score,30
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,Bertelsmann Foundation Transformation Index,21
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,Global Insights Country Risk Ratings,35
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,Varieties of Democracy Project,20
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,World Bank CPIA,27
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,World Economic Forum EOS,46
Laos,LAO,2020,AP,134,3.953034,5,22.51702,35.48298,CPI score,29
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,Bertelsmann Foundation Transformation Index,21
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,Global Insights Country Risk Ratings,35
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,Varieties of Democracy Project,18
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,World Bank CPIA,27
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,World Economic Forum EOS,46
Laos,LAO,2019,AP,130,4.995874,5,20.80677,37.19323,CPI score,29
Laos,LAO,2018,AP,132,5.7,5,20,38,Bertelsmann Foundation Transformation Index,17
Laos,LAO,2018,AP,132,5.7,5,20,38,Global Insights Country Risk Ratings,35
Laos,LAO,2018,AP,132,5.7,5,20,38,Varieties of Democracy Project,17
Laos,LAO,2018,AP,132,5.7,5,20,38,World Bank CPIA,27
Laos,LAO,2018,AP,132,5.7,5,20,38,World Economic Forum EOS,47
Laos,LAO,2018,AP,132,5.7,5,20,38,CPI score,29
Laos,LAO,2017,AP,135,5.89,5,19,39,Bertelsmann Foundation Transformation Index,17
Laos,LAO,2017,AP,135,5.89,5,19,39,Global Insights Country Risk Ratings,35
Laos,LAO,2017,AP,135,5.89,5,19,39,Varieties of Democracy Project,20
Laos,LAO,2017,AP,135,5.89,5,19,39,World Bank CPIA,27
Laos,LAO,2017,AP,135,5.89,5,19,39,World Economic Forum EOS,50
Laos,LAO,2017,AP,135,5.89,5,19,39,CPI score,29
Laos,LAO,2016,AP,123,6.19,4,20,40,Bertelsmann Foundation Transformation Index,16
Laos,LAO,2016,AP,123,6.19,4,20,40,Global Insights Country Risk Ratings,34
Laos,LAO,2016,AP,123,6.19,4,20,40,World Bank CPIA,24
Laos,LAO,2016,AP,123,6.19,4,20,40,World Economic Forum EOS,45
Laos,LAO,2016,AP,123,6.19,4,20,40,CPI score,30
Laos,LAO,2015,AP,139,5.309999942779541,4,16,34,Bertelsmann Foundation Transformation Index,15
Laos,LAO,2015,AP,139,5.309999942779541,4,16,34,Global Insights Country Risk Ratings,22
Laos,LAO,2015,AP,139,5.309999942779541,4,16,34,World Bank CPIA,23
Laos,LAO,2015,AP,139,5.309999942779541,4,16,34,World Economic Forum EOS,40
Laos,LAO,2015,AP,139,5.309999942779541,4,16,34,CPI score,25
Laos,LAO,2014,AP,145,3.799999952316284,4,19,31,Bertelsmann Foundation Transformation Index,19
Laos,LAO,2014,AP,145,3.799999952316284,4,19,31,Global Insights Country Risk Ratings,22
Laos,LAO,2014,AP,145,3.799999952316284,4,19,31,World Bank CPIA,23
Laos,LAO,2014,AP,145,3.799999952316284,4,19,31,World Economic Forum EOS,36
Laos,LAO,2014,AP,145,3.799999952316284,4,19,31,CPI score,25
Laos,LAO,2013,AP,140,5,4,18,34,Bertelsmann Foundation Transformation Index,19
Laos,LAO,2013,AP,140,5,4,18,34,Global Insights Country Risk Ratings,22
Laos,LAO,2013,AP,140,5,4,18,34,World Bank CPIA,23
Laos,LAO,2013,AP,140,5,4,18,34,World Economic Forum EOS,41
Laos,LAO,2013,AP,140,5,4,18,34,CPI score,26
Laos,LAO,2012,AP,160,1.3,3,19,23,Bertelsmann Foundation Transformation Index,19
Laos,LAO,2012,AP,160,1.3,3,19,23,Global Insights Country Risk Ratings,22
Laos,LAO,2012,AP,160,1.3,3,19,23,World Bank CPIA,23
Laos,LAO,2012,AP,160,1.3,3,19,23,CPI score,21
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,Bertelsmann Foundation Transformation Index,48.80357
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,Economist Intelligence Unit Country Ratings,54.73361
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,Global Insights Country Risk Ratings,58.97113
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,IMD World Competitiveness Yearbook,47.21523
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,PERC Asia Risk Guide,41.20771
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,PRS International Country Risk Guide,49.83622
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,Varieties of Democracy Project,50.67872
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,World Economic Forum EOS,46.95868
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,World Justice Project Rule of Law Index,47.25842
Malaysia,MYS,2023,AP,57,0.9731172,9,48.40409,51.59591,CPI score,50
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,Bertelsmann Foundation Transformation Index,49
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,Economist Intelligence Unit Country Ratings,55
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,Global Insights Country Risk Ratings,59
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,IMD World Competitiveness Yearbook,40
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,PERC Asia Risk Guide,37
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,PRS International Country Risk Guide,41
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,Varieties of Democracy Project,49
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,World Economic Forum EOS,47
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,World Justice Project Rule of Law Index,45
Malaysia,MYS,2022,AP,61,1.366884,9,44.75831,49.24169,CPI score,47
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,Bertelsmann Foundation Transformation Index,48.80357
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,Economist Intelligence Unit Country Ratings,54.73361
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,Global Insights Country Risk Ratings,58.97113
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,IMD World Competitiveness Yearbook,42.84956
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,PERC Asia Risk Guide,38.06706
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,PRS International Country Risk Guide,41.12743
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,Varieties of Democracy Project,49.23191
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,World Economic Forum EOS,54.14857
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,World Justice Project Rule of Law Index,48.1567
Malaysia,MYS,2021,AP,62,1.319835,9,45.82887,50.17113,CPI score,48
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,Bertelsmann Foundation Transformation Index,53
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,Economist Intelligence Unit Country Ratings,55
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,Global Insights Country Risk Ratings,59
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,IMD World Competitiveness Yearbook,51
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,PERC Asia Risk Guide,35
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,PRS International Country Risk Guide,41
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,Varieties of Democracy Project,54
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,World Economic Forum EOS,62
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,World Justice Project Rule of Law Index,52
Malaysia,MYS,2020,AP,57,1.617509,9,48.34729,53.65271,CPI score,51
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,Bertelsmann Foundation Transformation Index,53
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,Economist Intelligence Unit Country Ratings,55
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,Global Insights Country Risk Ratings,59
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,IMD World Competitiveness Yearbook,56
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,PERC Asia Risk Guide,46
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,PRS International Country Risk Guide,41
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,Varieties of Democracy Project,60
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,World Economic Forum EOS,62
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,World Justice Project Rule of Law Index,49
Malaysia,MYS,2019,AP,51,2.292706,9,49.23996,56.76004,CPI score,53
Malaysia,MYS,2018,AP,61,2.86,9,42,52,Bertelsmann Foundation Transformation Index,37
Malaysia,MYS,2018,AP,61,2.86,9,42,52,Economist Intelligence Unit Country Ratings,55
Malaysia,MYS,2018,AP,61,2.86,9,42,52,Global Insights Country Risk Ratings,47
Malaysia,MYS,2018,AP,61,2.86,9,42,52,IMD World Competitiveness Yearbook,47
Malaysia,MYS,2018,AP,61,2.86,9,42,52,PERC Asia Risk Guide,41
Malaysia,MYS,2018,AP,61,2.86,9,42,52,PRS International Country Risk Guide,41
Malaysia,MYS,2018,AP,61,2.86,9,42,52,Varieties of Democracy Project,47
Malaysia,MYS,2018,AP,61,2.86,9,42,52,World Economic Forum EOS,66
Malaysia,MYS,2018,AP,61,2.86,9,42,52,World Justice Project Rule of Law Index,45
Malaysia,MYS,2018,AP,61,2.86,9,42,52,CPI score,47
Malaysia,MYS,2017,AP,62,2.67,9,43,51,Bertelsmann Foundation Transformation Index,37
Malaysia,MYS,2017,AP,62,2.67,9,43,51,Economist Intelligence Unit Country Ratings,55
Malaysia,MYS,2017,AP,62,2.67,9,43,51,Global Insights Country Risk Ratings,47
Malaysia,MYS,2017,AP,62,2.67,9,43,51,IMD World Competitiveness Yearbook,48
Malaysia,MYS,2017,AP,62,2.67,9,43,51,PERC Asia Risk Guide,42
Malaysia,MYS,2017,AP,62,2.67,9,43,51,PRS International Country Risk Guide,41
Malaysia,MYS,2017,AP,62,2.67,9,43,51,Varieties of Democracy Project,43
Malaysia,MYS,2017,AP,62,2.67,9,43,51,World Economic Forum EOS,63
Malaysia,MYS,2017,AP,62,2.67,9,43,51,World Justice Project Rule of Law Index,45
Malaysia,MYS,2017,AP,62,2.67,9,43,51,CPI score,47
Malaysia,MYS,2016,AP,55,2.46,8,45,53,Bertelsmann Foundation Transformation Index,49
Malaysia,MYS,2016,AP,55,2.46,8,45,53,Economist Intelligence Unit Country Ratings,54
Malaysia,MYS,2016,AP,55,2.46,8,45,53,Global Insights Country Risk Ratings,59
Malaysia,MYS,2016,AP,55,2.46,8,45,53,IMD World Competitiveness Yearbook,52
Malaysia,MYS,2016,AP,55,2.46,8,45,53,PERC Asia Risk Guide,44
Malaysia,MYS,2016,AP,55,2.46,8,45,53,PRS International Country Risk Guide,41
Malaysia,MYS,2016,AP,55,2.46,8,45,53,World Economic Forum EOS,56
Malaysia,MYS,2016,AP,55,2.46,8,45,53,World Justice Project Rule of Law Index,41
Malaysia,MYS,2016,AP,55,2.46,8,45,53,CPI score,49
Malaysia,MYS,2015,AP,54,3,8,45,55,Bertelsmann Foundation Transformation Index,49
Malaysia,MYS,2015,AP,54,3,8,45,55,Economist Intelligence Unit Country Ratings,54
Malaysia,MYS,2015,AP,54,3,8,45,55,Global Insights Country Risk Ratings,42
Malaysia,MYS,2015,AP,54,3,8,45,55,IMD World Competitiveness Yearbook,53
Malaysia,MYS,2015,AP,54,3,8,45,55,PERC Asia Risk Guide,56
Malaysia,MYS,2015,AP,54,3,8,45,55,PRS International Country Risk Guide,41
Malaysia,MYS,2015,AP,54,3,8,45,55,World Economic Forum EOS,64
Malaysia,MYS,2015,AP,54,3,8,45,55,World Justice Project Rule of Law Index,40
Malaysia,MYS,2015,AP,54,3,8,45,55,CPI score,50
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,Bertelsmann Foundation Transformation Index,49
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,Economist Intelligence Unit Country Ratings,54
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,Global Insights Country Risk Ratings,42
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,IMD World Competitiveness Yearbook,58
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,PERC Asia Risk Guide,50
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,PRS International Country Risk Guide,41
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,World Economic Forum EOS,64
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,World Justice Project Rule of Law Index,57
Malaysia,MYS,2014,AP,51,2.880000114440918,8,47,57,CPI score,52
Malaysia,MYS,2013,AP,53,3.4,9,44,56,Bertelsmann Foundation Transformation Index,49
Malaysia,MYS,2013,AP,53,3.4,9,44,56,Economist Intelligence Unit Country Ratings,54
Malaysia,MYS,2013,AP,53,3.4,9,44,56,Global Insights Country Risk Ratings,42
Malaysia,MYS,2013,AP,53,3.4,9,44,56,IMD World Competitiveness Yearbook,57
Malaysia,MYS,2013,AP,53,3.4,9,44,56,PERC Asia Risk Guide,53
Malaysia,MYS,2013,AP,53,3.4,9,44,56,PRS International Country Risk Guide,41
Malaysia,MYS,2013,AP,53,3.4,9,44,56,World Economic Forum EOS,61
Malaysia,MYS,2013,AP,53,3.4,9,44,56,World Justice Project Rule of Law Index,62
Malaysia,MYS,2013,AP,53,3.4,9,44,56,CPI score,50
Malaysia,MYS,2012,AP,54,3.4,9,44,55,Bertelsmann Foundation Transformation Index,53
Malaysia,MYS,2012,AP,54,3.4,9,44,55,Economist Intelligence Unit Country Ratings,54
Malaysia,MYS,2012,AP,54,3.4,9,44,55,Global Insights Country Risk Ratings,42
Malaysia,MYS,2012,AP,54,3.4,9,44,55,IMD World Competitiveness Yearbook,62
Malaysia,MYS,2012,AP,54,3.4,9,44,55,PERC Asia Risk Guide,46
Malaysia,MYS,2012,AP,54,3.4,9,44,55,PRS International Country Risk Guide,41
Malaysia,MYS,2012,AP,54,3.4,9,44,55,World Economic Forum EOS,53
Malaysia,MYS,2012,AP,54,3.4,9,44,55,World Justice Project Rule of Law Index,62
Malaysia,MYS,2012,AP,54,3.4,9,44,55,CPI score,49
Maldives,MDV,2023,AP,93,4.17214,3,32.15769,45.84231,Global Insights Country Risk Ratings,34.50329
Maldives,MDV,2023,AP,93,4.17214,3,32.15769,45.84231,Varieties of Democracy Project,48.5085
Maldives,MDV,2023,AP,93,4.17214,3,32.15769,45.84231,World Bank CPIA,35.11188
Maldives,MDV,2023,AP,93,4.17214,3,32.15769,45.84231,CPI score,39
Maldives,MDV,2022,AP,85,4.832095,3,32.07536,47.92464,Global Insights Country Risk Ratings,35
Maldives,MDV,2022,AP,85,4.832095,3,32.07536,47.92464,Varieties of Democracy Project,51
Maldives,MDV,2022,AP,85,4.832095,3,32.07536,47.92464,World Bank CPIA,35
Maldives,MDV,2022,AP,85,4.832095,3,32.07536,47.92464,CPI score,40
Maldives,MDV,2021,AP,85,4.39211,3,32.77498,47.22502,Global Insights Country Risk Ratings,34.50329
Maldives,MDV,2021,AP,85,4.39211,3,32.77498,47.22502,Varieties of Democracy Project,49.23191
Maldives,MDV,2021,AP,85,4.39211,3,32.77498,47.22502,World Bank CPIA,35.11188
Maldives,MDV,2021,AP,85,4.39211,3,32.77498,47.22502,CPI score,40
Maldives,MDV,2020,AP,75,7.69273,3,30.38392,55.61608,Global Insights Country Risk Ratings,35
Maldives,MDV,2020,AP,75,7.69273,3,30.38392,55.61608,Varieties of Democracy Project,60
Maldives,MDV,2020,AP,75,7.69273,3,30.38392,55.61608,World Bank CPIA,35
Maldives,MDV,2020,AP,75,7.69273,3,30.38392,55.61608,CPI score,43
Maldives,MDV,2019,AP,130,2.569968,3,24.78525,33.21475,Global Insights Country Risk Ratings,35
Maldives,MDV,2019,AP,130,2.569968,3,24.78525,33.21475,Varieties of Democracy Project,27
Maldives,MDV,2019,AP,130,2.569968,3,24.78525,33.21475,World Bank CPIA,27
Maldives,MDV,2019,AP,130,2.569968,3,24.78525,33.21475,CPI score,29
Maldives,MDV,2018,AP,124,2.24,3,27,35,Global Insights Country Risk Ratings,35
Maldives,MDV,2018,AP,124,2.24,3,27,35,Varieties of Democracy Project,31
Maldives,MDV,2018,AP,124,2.24,3,27,35,World Bank CPIA,27
Maldives,MDV,2018,AP,124,2.24,3,27,35,CPI score,31
Maldives,MDV,2017,AP,112,1.71,3,30,36,Global Insights Country Risk Ratings,35
Maldives,MDV,2017,AP,112,1.71,3,30,36,Varieties of Democracy Project,30
Maldives,MDV,2017,AP,112,1.71,3,30,36,World Bank CPIA,35
Maldives,MDV,2017,AP,112,1.71,3,30,36,CPI score,33
Maldives,MDV,2016,AP,95,5.66,3,27,46,Global Insights Country Risk Ratings,47
Maldives,MDV,2016,AP,95,5.66,3,27,46,Varieties of Democracy Project,27
Maldives,MDV,2016,AP,95,5.66,3,27,46,World Bank CPIA,35
Maldives,MDV,2016,AP,95,5.66,3,27,46,CPI score,36
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,Bertelsmann Foundation Transformation Index,36.83502
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,Economist Intelligence Unit Country Ratings,37.26319
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,Global Insights Country Risk Ratings,34.50329
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,IMD World Competitiveness Yearbook,33.00541
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,PRS International Country Risk Guide,33.11534
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,Varieties of Democracy Project,25.35954
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,World Justice Project Rule of Law Index,32.88596
Mongolia,MNG,2023,AP,121,1.052163,7,31.27445,34.72555,CPI score,33
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,Bertelsmann Foundation Transformation Index,37
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,Economist Intelligence Unit Country Ratings,37
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,Global Insights Country Risk Ratings,35
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,IMD World Competitiveness Yearbook,30
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,PRS International Country Risk Guide,32
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,Varieties of Democracy Project,28
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,World Economic Forum EOS,30
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,World Justice Project Rule of Law Index,35
Mongolia,MNG,2022,AP,116,0.8162061,8,31.66142,34.33858,CPI score,33
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,Bertelsmann Foundation Transformation Index,36.83502
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,Economist Intelligence Unit Country Ratings,37.26319
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,Global Insights Country Risk Ratings,34.50329
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,IMD World Competitiveness Yearbook,29.49576
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,PRS International Country Risk Guide,36.77304
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,Varieties of Democracy Project,34.0404
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,World Economic Forum EOS,33.80644
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,World Justice Project Rule of Law Index,34.68251
Mongolia,MNG,2021,AP,110,0.5707226,8,34.06116,35.93884,CPI score,35
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,Bertelsmann Foundation Transformation Index,37
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,Economist Intelligence Unit Country Ratings,37
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,Global Insights Country Risk Ratings,35
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,IMD World Competitiveness Yearbook,32
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,PRS International Country Risk Guide,41
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,Varieties of Democracy Project,34
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,World Bank CPIA,35
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,World Economic Forum EOS,28
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,World Justice Project Rule of Law Index,33
Mongolia,MNG,2020,AP,111,0.7091675,9,33.83696,36.16304,CPI score,35
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,Bertelsmann Foundation Transformation Index,37
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,Economist Intelligence Unit Country Ratings,37
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,Global Insights Country Risk Ratings,47
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,IMD World Competitiveness Yearbook,28
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,PRS International Country Risk Guide,35
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,Varieties of Democracy Project,31
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,World Bank CPIA,35
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,World Economic Forum EOS,28
Mongolia,MNG,2019,AP,106,1.887561,9,31.9044,38.0956,World Justice Project Rule of Law Index,36
