country_name,year,index,value,index_text
South Korea,1941,v2x_delibdem,0.016,Deliberative democracy index
South Korea,1941,v2x_egaldem,0.047,Egalitarian democracy index
South Korea,1942,v2x_polyarchy,0.014,Electoral democracy index
South Korea,1942,v2x_libdem,0.017,Liberal democracy index
South Korea,1942,v2x_partipdem,0.006,Participatory democracy index
South Korea,1942,v2x_delibdem,0.017,Deliberative democracy index
South Korea,1942,v2x_egaldem,0.047,Egalitarian democracy index
South Korea,1943,v2x_polyarchy,0.014,Electoral democracy index
South Korea,1943,v2x_libdem,0.017,Liberal democracy index
South Korea,1943,v2x_partipdem,0.006,Participatory democracy index
South Korea,1943,v2x_delibdem,0.017,Deliberative democracy index
South Korea,1943,v2x_egaldem,0.047,Egalitarian democracy index
South Korea,1944,v2x_polyarchy,0.014,Electoral democracy index
South Korea,1944,v2x_libdem,0.017,Liberal democracy index
South Korea,1944,v2x_partipdem,0.006,Participatory democracy index
South Korea,1944,v2x_delibdem,0.017,Deliberative democracy index
South Korea,1944,v2x_egaldem,0.047,Egalitarian democracy index
South Korea,1945,v2x_polyarchy,0.078,Electoral democracy index
South Korea,1945,v2x_libdem,0.032,Liberal democracy index
South Korea,1945,v2x_partipdem,0.019,Participatory democracy index
South Korea,1945,v2x_delibdem,0.019,Deliberative democracy index
South Korea,1945,v2x_egaldem,0.088,Egalitarian democracy index
South Korea,1946,v2x_polyarchy,0.09,Electoral democracy index
South Korea,1946,v2x_libdem,0.065,Liberal democracy index
South Korea,1946,v2x_partipdem,0.026,Participatory democracy index
South Korea,1946,v2x_delibdem,0.019,Deliberative democracy index
South Korea,1946,v2x_egaldem,0.118,Egalitarian democracy index
South Korea,1947,v2x_polyarchy,0.085,Electoral democracy index
South Korea,1947,v2x_libdem,0.064,Liberal democracy index
South Korea,1947,v2x_partipdem,0.025,Participatory democracy index
South Korea,1947,v2x_delibdem,0.019,Deliberative democracy index
South Korea,1947,v2x_egaldem,0.118,Egalitarian democracy index
South Korea,1948,v2x_polyarchy,0.14,Electoral democracy index
South Korea,1948,v2x_libdem,0.105,Liberal democracy index
South Korea,1948,v2x_partipdem,0.053,Participatory democracy index
South Korea,1948,v2x_delibdem,0.036,Deliberative democracy index
South Korea,1948,v2x_egaldem,0.142,Egalitarian democracy index
South Korea,1949,v2x_polyarchy,0.266,Electoral democracy index
South Korea,1949,v2x_libdem,0.156,Liberal democracy index
South Korea,1949,v2x_partipdem,0.079,Participatory democracy index
South Korea,1949,v2x_delibdem,0.058,Deliberative democracy index
South Korea,1949,v2x_egaldem,0.18,Egalitarian democracy index
South Korea,1950,v2x_polyarchy,0.256,Electoral democracy index
South Korea,1950,v2x_libdem,0.148,Liberal democracy index
South Korea,1950,v2x_partipdem,0.08,Participatory democracy index
South Korea,1950,v2x_delibdem,0.044,Deliberative democracy index
South Korea,1950,v2x_egaldem,0.171,Egalitarian democracy index
South Korea,1951,v2x_polyarchy,0.255,Electoral democracy index
South Korea,1951,v2x_libdem,0.145,Liberal democracy index
South Korea,1951,v2x_partipdem,0.08,Participatory democracy index
South Korea,1951,v2x_delibdem,0.044,Deliberative democracy index
South Korea,1951,v2x_egaldem,0.171,Egalitarian democracy index
South Korea,1952,v2x_polyarchy,0.255,Electoral democracy index
South Korea,1952,v2x_libdem,0.145,Liberal democracy index
South Korea,1952,v2x_partipdem,0.102,Participatory democracy index
South Korea,1952,v2x_delibdem,0.044,Deliberative democracy index
South Korea,1952,v2x_egaldem,0.171,Egalitarian democracy index
South Korea,1953,v2x_polyarchy,0.262,Electoral democracy index
South Korea,1953,v2x_libdem,0.154,Liberal democracy index
South Korea,1953,v2x_partipdem,0.104,Participatory democracy index
South Korea,1953,v2x_delibdem,0.044,Deliberative democracy index
South Korea,1953,v2x_egaldem,0.175,Egalitarian democracy index
South Korea,1954,v2x_polyarchy,0.267,Electoral democracy index
South Korea,1954,v2x_libdem,0.151,Liberal democracy index
South Korea,1954,v2x_partipdem,0.106,Participatory democracy index
South Korea,1954,v2x_delibdem,0.061,Deliberative democracy index
South Korea,1954,v2x_egaldem,0.193,Egalitarian democracy index
South Korea,1955,v2x_polyarchy,0.268,Electoral democracy index
South Korea,1955,v2x_libdem,0.153,Liberal democracy index
South Korea,1955,v2x_partipdem,0.106,Participatory democracy index
South Korea,1955,v2x_delibdem,0.061,Deliberative democracy index
South Korea,1955,v2x_egaldem,0.193,Egalitarian democracy index
South Korea,1956,v2x_polyarchy,0.262,Electoral democracy index
South Korea,1956,v2x_libdem,0.151,Liberal democracy index
South Korea,1956,v2x_partipdem,0.104,Participatory democracy index
South Korea,1956,v2x_delibdem,0.06,Deliberative democracy index
South Korea,1956,v2x_egaldem,0.191,Egalitarian democracy index
South Korea,1957,v2x_polyarchy,0.259,Electoral democracy index
South Korea,1957,v2x_libdem,0.15,Liberal democracy index
South Korea,1957,v2x_partipdem,0.104,Participatory democracy index
South Korea,1957,v2x_delibdem,0.062,Deliberative democracy index
South Korea,1957,v2x_egaldem,0.19,Egalitarian democracy index
South Korea,1958,v2x_polyarchy,0.263,Electoral democracy index
South Korea,1958,v2x_libdem,0.147,Liberal democracy index
South Korea,1958,v2x_partipdem,0.105,Participatory democracy index
South Korea,1958,v2x_delibdem,0.063,Deliberative democracy index
South Korea,1958,v2x_egaldem,0.191,Egalitarian democracy index
South Korea,1959,v2x_polyarchy,0.263,Electoral democracy index
South Korea,1959,v2x_libdem,0.147,Liberal democracy index
South Korea,1959,v2x_partipdem,0.105,Participatory democracy index
South Korea,1959,v2x_delibdem,0.063,Deliberative democracy index
South Korea,1959,v2x_egaldem,0.191,Egalitarian democracy index
South Korea,1960,v2x_polyarchy,0.335,Electoral democracy index
South Korea,1960,v2x_libdem,0.229,Liberal democracy index
South Korea,1960,v2x_partipdem,0.138,Participatory democracy index
South Korea,1960,v2x_delibdem,0.183,Deliberative democracy index
South Korea,1960,v2x_egaldem,0.253,Egalitarian democracy index
South Korea,1961,v2x_polyarchy,0.218,Electoral democracy index
South Korea,1961,v2x_libdem,0.124,Liberal democracy index
South Korea,1961,v2x_partipdem,0.067,Participatory democracy index
South Korea,1961,v2x_delibdem,0.075,Deliberative democracy index
South Korea,1961,v2x_egaldem,0.198,Egalitarian democracy index
South Korea,1962,v2x_polyarchy,0.165,Electoral democracy index
South Korea,1962,v2x_libdem,0.106,Liberal democracy index
South Korea,1962,v2x_partipdem,0.064,Participatory democracy index
South Korea,1962,v2x_delibdem,0.045,Deliberative democracy index
South Korea,1962,v2x_egaldem,0.177,Egalitarian democracy index
South Korea,1963,v2x_polyarchy,0.177,Electoral democracy index
South Korea,1963,v2x_libdem,0.11,Liberal democracy index
South Korea,1963,v2x_partipdem,0.066,Participatory democracy index
South Korea,1963,v2x_delibdem,0.047,Deliberative democracy index
South Korea,1963,v2x_egaldem,0.181,Egalitarian democracy index
South Korea,1964,v2x_polyarchy,0.276,Electoral democracy index
South Korea,1964,v2x_libdem,0.14,Liberal democracy index
South Korea,1964,v2x_partipdem,0.088,Participatory democracy index
South Korea,1964,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1964,v2x_egaldem,0.217,Egalitarian democracy index
South Korea,1965,v2x_polyarchy,0.276,Electoral democracy index
South Korea,1965,v2x_libdem,0.138,Liberal democracy index
South Korea,1965,v2x_partipdem,0.088,Participatory democracy index
South Korea,1965,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1965,v2x_egaldem,0.217,Egalitarian democracy index
South Korea,1966,v2x_polyarchy,0.276,Electoral democracy index
South Korea,1966,v2x_libdem,0.138,Liberal democracy index
South Korea,1966,v2x_partipdem,0.088,Participatory democracy index
South Korea,1966,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1966,v2x_egaldem,0.217,Egalitarian democracy index
South Korea,1967,v2x_polyarchy,0.278,Electoral democracy index
South Korea,1967,v2x_libdem,0.139,Liberal democracy index
South Korea,1967,v2x_partipdem,0.088,Participatory democracy index
South Korea,1967,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1967,v2x_egaldem,0.221,Egalitarian democracy index
South Korea,1968,v2x_polyarchy,0.279,Electoral democracy index
South Korea,1968,v2x_libdem,0.139,Liberal democracy index
South Korea,1968,v2x_partipdem,0.088,Participatory democracy index
South Korea,1968,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1968,v2x_egaldem,0.221,Egalitarian democracy index
South Korea,1969,v2x_polyarchy,0.279,Electoral democracy index
South Korea,1969,v2x_libdem,0.139,Liberal democracy index
South Korea,1969,v2x_partipdem,0.089,Participatory democracy index
South Korea,1969,v2x_delibdem,0.068,Deliberative democracy index
South Korea,1969,v2x_egaldem,0.221,Egalitarian democracy index
South Korea,1970,v2x_polyarchy,0.278,Electoral democracy index
South Korea,1970,v2x_libdem,0.139,Liberal democracy index
South Korea,1970,v2x_partipdem,0.094,Participatory democracy index
South Korea,1970,v2x_delibdem,0.069,Deliberative democracy index
South Korea,1970,v2x_egaldem,0.225,Egalitarian democracy index
South Korea,1971,v2x_polyarchy,0.279,Electoral democracy index
South Korea,1971,v2x_libdem,0.139,Liberal democracy index
South Korea,1971,v2x_partipdem,0.094,Participatory democracy index
South Korea,1971,v2x_delibdem,0.066,Deliberative democracy index
South Korea,1971,v2x_egaldem,0.225,Egalitarian democracy index
South Korea,1972,v2x_polyarchy,0.233,Electoral democracy index
South Korea,1972,v2x_libdem,0.109,Liberal democracy index
South Korea,1972,v2x_partipdem,0.079,Participatory democracy index
South Korea,1972,v2x_delibdem,0.042,Deliberative democracy index
South Korea,1972,v2x_egaldem,0.202,Egalitarian democracy index
South Korea,1973,v2x_polyarchy,0.21,Electoral democracy index
South Korea,1973,v2x_libdem,0.1,Liberal democracy index
South Korea,1973,v2x_partipdem,0.066,Participatory democracy index
South Korea,1973,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1973,v2x_egaldem,0.191,Egalitarian democracy index
South Korea,1974,v2x_polyarchy,0.212,Electoral democracy index
South Korea,1974,v2x_libdem,0.101,Liberal democracy index
South Korea,1974,v2x_partipdem,0.066,Participatory democracy index
South Korea,1974,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1974,v2x_egaldem,0.192,Egalitarian democracy index
South Korea,1975,v2x_polyarchy,0.212,Electoral democracy index
South Korea,1975,v2x_libdem,0.101,Liberal democracy index
South Korea,1975,v2x_partipdem,0.083,Participatory democracy index
South Korea,1975,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1975,v2x_egaldem,0.192,Egalitarian democracy index
South Korea,1976,v2x_polyarchy,0.211,Electoral democracy index
South Korea,1976,v2x_libdem,0.1,Liberal democracy index
South Korea,1976,v2x_partipdem,0.084,Participatory democracy index
South Korea,1976,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1976,v2x_egaldem,0.191,Egalitarian democracy index
South Korea,1977,v2x_polyarchy,0.211,Electoral democracy index
South Korea,1977,v2x_libdem,0.1,Liberal democracy index
South Korea,1977,v2x_partipdem,0.083,Participatory democracy index
South Korea,1977,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1977,v2x_egaldem,0.193,Egalitarian democracy index
South Korea,1978,v2x_polyarchy,0.211,Electoral democracy index
South Korea,1978,v2x_libdem,0.1,Liberal democracy index
South Korea,1978,v2x_partipdem,0.082,Participatory democracy index
South Korea,1978,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1978,v2x_egaldem,0.194,Egalitarian democracy index
South Korea,1979,v2x_polyarchy,0.211,Electoral democracy index
South Korea,1979,v2x_libdem,0.1,Liberal democracy index
South Korea,1979,v2x_partipdem,0.082,Participatory democracy index
South Korea,1979,v2x_delibdem,0.037,Deliberative democracy index
South Korea,1979,v2x_egaldem,0.195,Egalitarian democracy index
South Korea,1980,v2x_polyarchy,0.205,Electoral democracy index
South Korea,1980,v2x_libdem,0.107,Liberal democracy index
South Korea,1980,v2x_partipdem,0.087,Participatory democracy index
South Korea,1980,v2x_delibdem,0.074,Deliberative democracy index
South Korea,1980,v2x_egaldem,0.211,Egalitarian democracy index
South Korea,1981,v2x_polyarchy,0.21,Electoral democracy index
South Korea,1981,v2x_libdem,0.107,Liberal democracy index
South Korea,1981,v2x_partipdem,0.08,Participatory democracy index
South Korea,1981,v2x_delibdem,0.061,Deliberative democracy index
South Korea,1981,v2x_egaldem,0.209,Egalitarian democracy index
South Korea,1982,v2x_polyarchy,0.22,Electoral democracy index
South Korea,1982,v2x_libdem,0.118,Liberal democracy index
South Korea,1982,v2x_partipdem,0.081,Participatory democracy index
South Korea,1982,v2x_delibdem,0.063,Deliberative democracy index
South Korea,1982,v2x_egaldem,0.213,Egalitarian democracy index
South Korea,1983,v2x_polyarchy,0.23,Electoral democracy index
South Korea,1983,v2x_libdem,0.122,Liberal democracy index
South Korea,1983,v2x_partipdem,0.082,Participatory democracy index
South Korea,1983,v2x_delibdem,0.066,Deliberative democracy index
South Korea,1983,v2x_egaldem,0.216,Egalitarian democracy index
South Korea,1984,v2x_polyarchy,0.245,Electoral democracy index
South Korea,1984,v2x_libdem,0.126,Liberal democracy index
South Korea,1984,v2x_partipdem,0.087,Participatory democracy index
South Korea,1984,v2x_delibdem,0.072,Deliberative democracy index
South Korea,1984,v2x_egaldem,0.223,Egalitarian democracy index
South Korea,1985,v2x_polyarchy,0.307,Electoral democracy index
South Korea,1985,v2x_libdem,0.145,Liberal democracy index
South Korea,1985,v2x_partipdem,0.109,Participatory democracy index
South Korea,1985,v2x_delibdem,0.093,Deliberative democracy index
South Korea,1985,v2x_egaldem,0.248,Egalitarian democracy index
South Korea,1986,v2x_polyarchy,0.314,Electoral democracy index
South Korea,1986,v2x_libdem,0.151,Liberal democracy index
South Korea,1986,v2x_partipdem,0.11,Participatory democracy index
South Korea,1986,v2x_delibdem,0.095,Deliberative democracy index
South Korea,1986,v2x_egaldem,0.255,Egalitarian democracy index
South Korea,1987,v2x_polyarchy,0.387,Electoral democracy index
South Korea,1987,v2x_libdem,0.223,Liberal democracy index
South Korea,1987,v2x_partipdem,0.149,Participatory democracy index
South Korea,1987,v2x_delibdem,0.183,Deliberative democracy index
South Korea,1987,v2x_egaldem,0.305,Egalitarian democracy index
South Korea,1988,v2x_polyarchy,0.623,Electoral democracy index
South Korea,1988,v2x_libdem,0.476,Liberal democracy index
South Korea,1988,v2x_partipdem,0.289,Participatory democracy index
South Korea,1988,v2x_delibdem,0.484,Deliberative democracy index
South Korea,1988,v2x_egaldem,0.476,Egalitarian democracy index
South Korea,1989,v2x_polyarchy,0.652,Electoral democracy index
South Korea,1989,v2x_libdem,0.503,Liberal democracy index
South Korea,1989,v2x_partipdem,0.307,Participatory democracy index
South Korea,1989,v2x_delibdem,0.504,Deliberative democracy index
South Korea,1989,v2x_egaldem,0.516,Egalitarian democracy index
South Korea,1990,v2x_polyarchy,0.65,Electoral democracy index
South Korea,1990,v2x_libdem,0.503,Liberal democracy index
South Korea,1990,v2x_partipdem,0.305,Participatory democracy index
South Korea,1990,v2x_delibdem,0.51,Deliberative democracy index
South Korea,1990,v2x_egaldem,0.535,Egalitarian democracy index
South Korea,1991,v2x_polyarchy,0.65,Electoral democracy index
South Korea,1991,v2x_libdem,0.503,Liberal democracy index
South Korea,1991,v2x_partipdem,0.347,Participatory democracy index
South Korea,1991,v2x_delibdem,0.51,Deliberative democracy index
South Korea,1991,v2x_egaldem,0.535,Egalitarian democracy index
South Korea,1992,v2x_polyarchy,0.662,Electoral democracy index
South Korea,1992,v2x_libdem,0.519,Liberal democracy index
South Korea,1992,v2x_partipdem,0.35,Participatory democracy index
South Korea,1992,v2x_delibdem,0.517,Deliberative democracy index
South Korea,1992,v2x_egaldem,0.54,Egalitarian democracy index
South Korea,1993,v2x_polyarchy,0.731,Electoral democracy index
