date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2024-02-15,Central,Matale,Matale,7.465357,80.624242,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1035.0,3.3099
2024-02-15,Central,Matale,Matale,7.465357,80.624242,pulses and nuts,Lentils,KG,actual,Retail,LKR,312.65,0.9998
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Bananas,KG,actual,Retail,LKR,177.0,0.566
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,552.0,1.7653
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Carrots,KG,actual,Retail,LKR,722.0,2.3089
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,78.5,0.251
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,370.0,1.1832
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,398.0,1.2728
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,303.5,0.9706
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Papaya,KG,actual,Retail,LKR,236.0,0.7547
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,518.75,1.6589
2024-02-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,900.0,2.8782
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,167.25,0.5349
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.95,0.1853
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2487.5,7.9549
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1090.17,3.4863
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,800.0,2.5584
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2225.0,7.1154
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,892.5,2.8542
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,942.5,3.0141
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1208.31,3.8641
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1049.62,3.3567
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,pulses and nuts,Beans,KG,actual,Retail,LKR,726.5,2.3233
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1079.28,3.4515
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1009.62,3.2287
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,pulses and nuts,Lentils,KG,actual,Retail,LKR,312.83,1.0004
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,463.5,1.4823
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Carrots,KG,actual,Retail,LKR,734.5,2.3489
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,75.9,0.2427
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,319.5,1.0217
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,426.0,1.3623
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,320.95,1.0264
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Papaya,KG,actual,Retail,LKR,227.5,0.7275
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,495.12,1.5834
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,296.5,0.9482
2024-02-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,730.5,2.3361
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,205.0,0.6556
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,365.33,1.1683
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.47,0.6954
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (white),KG,actual,Retail,LKR,259.33,0.8293
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,60.17,0.1924
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2351.11,7.5187
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1318.0,4.2149
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,982.22,3.1411
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2133.33,6.8223
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1183.33,3.7842
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,906.67,2.8995
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1650.0,5.2766
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1224.67,3.9164
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,pulses and nuts,Beans,KG,actual,Retail,LKR,790.83,2.529
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1245.0,3.9815
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Bananas,KG,actual,Retail,LKR,227.78,0.7284
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Carrots,KG,actual,Retail,LKR,736.17,2.3542
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,101.4,0.3243
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,504.0,1.6118
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,408.0,1.3048
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Papaya,KG,actual,Retail,LKR,305.56,0.9772
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,446.67,1.4284
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,360.0,1.1513
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,370.83,1.1859
2024-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,793.33,2.537
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,400.0,1.2792
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.5,0.702
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (white),KG,actual,Retail,LKR,270.0,0.8634
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2400.0,7.6751
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1400.0,4.4771
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1016.67,3.2513
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1058.33,3.3845
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Beans,KG,actual,Retail,LKR,728.33,2.3292
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1109.06,3.5467
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1006.25,3.2179
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Lentils,KG,actual,Retail,LKR,311.56,0.9964
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Bananas,KG,actual,Retail,LKR,171.67,0.549
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Carrots,KG,actual,Retail,LKR,794.58,2.541
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,78.33,0.2505
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,381.67,1.2206
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,405.81,1.2978
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,322.19,1.0303
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Papaya,KG,actual,Retail,LKR,225.42,0.7209
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,438.33,1.4018
2024-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,921.67,2.9474
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,159.17,0.509
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.17,0.7009
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56.42,0.1804
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1151.67,3.683
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1300.0,4.1573
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2000.0,6.3959
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,866.67,2.7716
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1983.33,6.3426
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1174.17,3.7549
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Beans,KG,actual,Retail,LKR,771.67,2.4678
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,960.42,3.0714
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1041.67,3.3312
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Lentils,KG,actual,Retail,LKR,320.83,1.026
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Bananas,KG,actual,Retail,LKR,187.5,0.5996
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,613.33,1.9614
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Carrots,KG,actual,Retail,LKR,811.67,2.5957
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,331.67,1.0607
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,403.33,1.2898
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Papaya,KG,actual,Retail,LKR,235.83,0.7542
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,487.08,1.5577
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,301.67,0.9647
2024-02-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,769.58,2.4611
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,449.5,1.4375
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,216.2,0.6914
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,61.5,0.1967
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2167.5,6.9316
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1210.0,3.8695
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2120.0,6.7797
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2330.0,7.4512
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1260.0,4.0294
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1221.5,3.9063
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1034.17,3.3072
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1067.75,3.4146
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,991.0,3.1692
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,pulses and nuts,Lentils,KG,actual,Retail,LKR,323.05,1.0331
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Bananas,KG,actual,Retail,LKR,191.0,0.6108
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,607.33,1.9422
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,57.0,0.1823
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,459.5,1.4695
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,439.0,1.4039
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,314.0,1.0042
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Papaya,KG,actual,Retail,LKR,221.5,0.7083
2024-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,913.0,2.9197
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,189.5,0.606
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.0,0.6972
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,59.56,0.1905
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2253.5,7.2066
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1193.0,3.8152
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1033.12,3.3039
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2045.5,6.5414
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1249.0,3.9942
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,995.5,3.1836
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2177.0,6.9619
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1215.83,3.8882
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1138.5,3.6409
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Beans,KG,actual,Retail,LKR,709.0,2.2673
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1075.5,3.4394
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Lentils,KG,actual,Retail,LKR,314.1,1.0045
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Bananas,KG,actual,Retail,LKR,198.0,0.6332
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,610.0,1.9508
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Carrots,KG,actual,Retail,LKR,922.5,2.9501
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,68.0,0.2175
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,478.5,1.5302
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,408.5,1.3064
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,325.62,1.0413
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Papaya,KG,actual,Retail,LKR,195.0,0.6236
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,498.0,1.5926
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,333.5,1.0665
2024-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,441.0,1.4103
2024-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.7035
2024-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.9,0.1884
2024-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2200.0,7.0355
2024-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,916.67,2.9315
